Date,Year,Month,City,Lat,Lon,Zone,Density,Vulnerability,Temp_C,Rain_mm,Protein_Instability,Smoking_Rate,Vaccination_Rate,Pred_Cases,Hosp_Rate
2027-03-01,2027,3,Napa,38.3,-122.29,North Bay,4,1.2,15.7,83.7,41.967630662020944,10.6,81.2,163,2.1
2027-03-01,2027,3,Stockton,37.96,-121.29,Central Valley,6,1.3,15.9,12.5,43.0077003484321,12.7,58.2,178,2.9
2027-03-01,2027,3,Fresno,36.74,-119.79,Central Valley,6,1.4,16.7,20.2,42.380174216027925,13.4,63.3,188,2.9
2027-03-01,2027,3,Visalia,36.33,-119.29,Central Valley,5,1.3,16.9,3.1,41.819721254355436,14.2,56.1,168,2.8
2027-03-01,2027,3,Bakersfield,35.37,-119.02,Central Valley,6,1.4,17.5,12.7,42.380174216027925,14.7,55.7,194,3.2
2027-03-01,2027,3,Monterey,36.6,-121.89,Central Coast,5,1.1,16.7,13.4,42.45386759581886,12.1,76.3,130,1.8
2027-03-01,2027,3,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,17.5,4.3,42.15526132404185,11.3,63.0,103,1.6
2027-03-01,2027,3,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,18.0,36.2,41.836271777003525,11.6,74.1,176,2.5
2027-03-01,2027,3,Santa Maria,34.95,-120.44,Central Coast,5,1.2,17.7,22.5,42.380174216027925,11.6,74.1,144,2.0
2027-03-01,2027,3,Los Angeles,34.05,-118.24,LA Basin,9,1.0,18.3,8.0,41.967630662020944,11.3,75.1,156,2.1
2027-03-01,2027,3,Long Beach,33.77,-118.19,LA Basin,9,1.0,18.4,35.1,42.380174216027925,11.3,75.1,181,2.5
2027-03-01,2027,3,Santa Monica,34.02,-118.49,LA Basin,9,0.9,18.3,1.2,41.819721254355436,11.3,75.1,140,1.9
2027-03-01,2027,3,Pasadena,34.15,-118.14,LA Basin,8,1.0,18.2,49.7,41.72529616724742,11.3,75.1,176,2.4
2027-03-01,2027,3,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,14.9,15.7,41.819721254355436,11.3,75.1,131,1.8
2027-03-01,2027,3,Anaheim,33.84,-117.91,Orange County,8,1.0,18.4,14.6,42.377386759581924,9.3,74.7,146,2.0
2027-03-01,2027,3,Irvine,33.68,-117.83,Orange County,7,0.8,18.5,7.4,41.819721254355436,9.3,74.7,109,1.5
2027-03-01,2027,3,San Diego,32.72,-117.16,San Diego,8,0.9,19.1,19.8,42.15526132404185,10.1,81.0,128,1.7
2027-03-01,2027,3,Oceanside,33.2,-117.38,San Diego,6,1.1,18.8,34.6,41.967630662020944,10.1,81.0,170,2.2
2027-03-01,2027,3,Chula Vista,32.64,-117.08,San Diego,7,1.0,19.1,4.7,41.819721254355436,10.1,81.0,133,1.7
2027-03-01,2027,3,Riverside,33.98,-117.38,Inland Empire,7,1.1,18.3,8.3,41.819721254355436,11.6,61.7,159,2.5
2027-03-01,2027,3,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,18.2,18.4,42.380174216027925,12.4,60.0,175,2.8
2027-03-01,2027,3,Palm Springs,33.83,-116.55,Low Desert,4,1.8,15.4,2.1,41.769547038327566,11.6,61.7,207,3.3
2027-03-01,2027,3,Indio,33.72,-116.22,Low Desert,4,1.4,15.5,3.7,42.45386759581886,11.6,61.7,161,2.5
2027-03-01,2027,3,Barstow,34.9,-117.02,High Desert,3,1.3,14.8,5.1,42.45386759581886,12.4,60.0,138,2.2
2027-03-01,2027,3,Victorville,34.54,-117.29,High Desert,5,1.2,15.0,1.8,42.380174216027925,12.4,60.0,150,2.4
2027-03-01,2027,3,El Centro,32.79,-115.56,Imperial Valley,4,1.3,19.0,21.0,42.15526132404185,13.3,95.0,132,1.4
2027-03-01,2027,3,Needles,34.85,-114.61,Mojave Desert,2,1.4,14.8,18.9,42.19202090592338,12.4,60.0,135,2.2
2027-03-01,2027,3,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,18.2,16.1,41.819721254355436,12.4,60.0,87,1.4
2027-04-01,2027,4,Crescent City,41.75,-124.2,North Coast,2,1.3,16.7,1.9,42.45386759581886,15.1,45.4,134,2.4
2027-04-01,2027,4,Eureka,40.8,-124.16,North Coast,4,1.2,17.2,4.1,41.967630662020944,15.0,68.7,136,2.0
2027-04-01,2027,4,Arcata,40.86,-124.08,North Coast,4,0.9,17.2,6.2,41.819721254355436,15.0,68.7,102,1.5
2027-04-01,2027,4,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,18.1,1.2,42.00735191637635,11.5,66.8,84,1.3
2027-04-01,2027,4,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,18.3,2.8,41.819721254355436,10.6,64.5,104,1.6
2027-04-01,2027,4,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,19.1,0.5,42.380174216027925,11.6,0.0,105,2.6
2027-04-01,2027,4,Redding,40.59,-122.39,North Valley,3,1.4,17.3,1.8,42.380174216027925,14.1,51.6,154,2.7
2027-04-01,2027,4,Chico,39.73,-121.84,North Valley,4,1.0,17.9,0.0,42.380174216027925,13.9,55.5,118,2.0
2027-04-01,2027,4,Sacramento,38.58,-121.49,Central Valley,7,1.0,18.6,0.1,41.819721254355436,11.8,70.3,140,2.0
2027-04-01,2027,4,Davis,38.54,-121.74,Central Valley,5,0.7,18.6,0.7,41.819721254355436,11.1,73.9,83,1.2
2027-04-01,2027,4,San Francisco,37.77,-122.42,Bay Area,10,0.9,19.0,2.8,41.819721254355436,8.8,88.0,140,1.7
2027-04-01,2027,4,Oakland,37.8,-122.27,Bay Area,9,1.1,19.0,6.5,42.380174216027925,9.2,86.2,163,2.0
2027-04-01,2027,4,San Jose,37.34,-121.89,Bay Area,8,0.9,19.3,4.0,42.380174216027925,8.2,90.1,123,1.4
2027-04-01,2027,4,Santa Rosa,38.44,-122.71,North Bay,5,1.1,18.6,1.2,41.967630662020944,10.8,81.3,127,1.6
2027-04-01,2027,4,Napa,38.3,-122.29,North Bay,4,1.2,18.7,2.7,41.967630662020944,10.6,81.2,128,1.6
2027-04-01,2027,4,Stockton,37.96,-121.29,Central Valley,6,1.3,18.9,3.8,43.0077003484321,12.7,58.2,178,2.9
2027-04-01,2027,4,Fresno,36.74,-119.79,Central Valley,6,1.4,19.7,4.3,42.380174216027925,13.4,63.3,188,2.9
2027-04-01,2027,4,Visalia,36.33,-119.29,Central Valley,5,1.3,19.9,0.5,41.819721254355436,14.2,56.1,167,2.8
2027-04-01,2027,4,Bakersfield,35.37,-119.02,Central Valley,6,1.4,20.5,4.8,42.380174216027925,14.7,55.7,194,3.2
2027-04-01,2027,4,Monterey,36.6,-121.89,Central Coast,5,1.1,19.7,2.5,42.45386759581886,12.1,76.3,130,1.8
2027-04-01,2027,4,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,20.5,0.5,42.15526132404185,11.3,63.0,103,1.6
2027-04-01,2027,4,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,21.0,4.7,41.836271777003525,11.6,74.1,141,2.0
2027-04-01,2027,4,Santa Maria,34.95,-120.44,Central Coast,5,1.2,20.7,0.2,42.380174216027925,11.6,74.1,143,2.0
2027-04-01,2027,4,Los Angeles,34.05,-118.24,LA Basin,9,1.0,21.3,4.1,41.967630662020944,11.3,75.1,156,2.1
2027-04-01,2027,4,Long Beach,33.77,-118.19,LA Basin,9,1.0,21.4,4.6,42.380174216027925,11.3,75.1,156,2.1
2027-04-01,2027,4,Santa Monica,34.02,-118.49,LA Basin,9,0.9,21.3,0.7,41.819721254355436,11.3,75.1,140,1.9
2027-04-01,2027,4,Pasadena,34.15,-118.14,LA Basin,8,1.0,21.2,3.3,41.72529616724742,11.3,75.1,146,2.0
2027-04-01,2027,4,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,20.9,1.0,41.819721254355436,11.3,75.1,130,1.8
2027-04-01,2027,4,Anaheim,33.84,-117.91,Orange County,8,1.0,21.4,0.3,42.377386759581924,9.3,74.7,146,2.0
2027-04-01,2027,4,Irvine,33.68,-117.83,Orange County,7,0.8,21.5,0.7,41.819721254355436,9.3,74.7,109,1.5
2027-04-01,2027,4,San Diego,32.72,-117.16,San Diego,8,0.9,22.1,0.2,42.15526132404185,10.1,81.0,128,1.7
2027-04-01,2027,4,Oceanside,33.2,-117.38,San Diego,6,1.1,21.8,2.3,41.967630662020944,10.1,81.0,137,1.8
2027-04-01,2027,4,Chula Vista,32.64,-117.08,San Diego,7,1.0,22.1,0.4,41.819721254355436,10.1,81.0,133,1.7
2027-04-01,2027,4,Riverside,33.98,-117.38,Inland Empire,7,1.1,21.3,2.7,41.819721254355436,11.6,61.7,159,2.5
2027-04-01,2027,4,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,21.2,1.3,42.380174216027925,12.4,60.0,175,2.8
2027-04-01,2027,4,Palm Springs,33.83,-116.55,Low Desert,4,1.8,21.4,0.4,41.769547038327566,11.6,61.7,207,3.3
2027-04-01,2027,4,Indio,33.72,-116.22,Low Desert,4,1.4,21.5,0.5,42.45386759581886,11.6,61.7,161,2.5
2027-04-01,2027,4,Barstow,34.9,-117.02,High Desert,3,1.3,20.8,0.2,42.45386759581886,12.4,60.0,138,2.2
2027-04-01,2027,4,Victorville,34.54,-117.29,High Desert,5,1.2,21.0,0.4,42.380174216027925,12.4,60.0,151,2.4
2027-04-01,2027,4,El Centro,32.79,-115.56,Imperial Valley,4,1.3,22.0,4.0,42.15526132404185,13.3,95.0,132,1.4
2027-04-01,2027,4,Needles,34.85,-114.61,Mojave Desert,2,1.4,20.8,0.1,42.19202090592338,12.4,60.0,135,2.2
2027-04-01,2027,4,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,21.2,0.2,41.819721254355436,12.4,60.0,87,1.4
2027-05-01,2027,5,Crescent City,41.75,-124.2,North Coast,2,1.3,19.7,2.0,42.45386759581886,15.1,45.4,133,2.4
2027-05-01,2027,5,Eureka,40.8,-124.16,North Coast,4,1.2,20.2,7.3,41.967630662020944,15.0,68.7,136,2.0
2027-05-01,2027,5,Arcata,40.86,-124.08,North Coast,4,0.9,20.2,0.6,41.819721254355436,15.0,68.7,102,1.5
2027-05-01,2027,5,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,21.1,2.3,42.00735191637635,11.5,66.8,84,1.3
2027-05-01,2027,5,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,21.3,4.5,41.819721254355436,10.6,64.5,104,1.6
2027-05-01,2027,5,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,22.1,0.2,42.380174216027925,11.6,0.0,105,2.6
2027-05-01,2027,5,Redding,40.59,-122.39,North Valley,3,1.4,20.3,0.4,42.380174216027925,14.1,51.6,154,2.7
2027-05-01,2027,5,Chico,39.73,-121.84,North Valley,4,1.0,20.9,0.9,42.380174216027925,13.9,55.5,118,2.0
2027-05-01,2027,5,Sacramento,38.58,-121.49,Central Valley,7,1.0,21.6,2.3,41.819721254355436,11.8,70.3,140,2.0
2027-05-01,2027,5,Davis,38.54,-121.74,Central Valley,5,0.7,21.6,0.2,41.819721254355436,11.1,73.9,83,1.2
2027-05-01,2027,5,San Francisco,37.77,-122.42,Bay Area,10,0.9,22.0,1.1,41.819721254355436,8.8,88.0,140,1.7
2027-05-01,2027,5,Oakland,37.8,-122.27,Bay Area,9,1.1,22.0,0.8,42.380174216027925,9.2,86.2,163,2.0
2027-05-01,2027,5,San Jose,37.34,-121.89,Bay Area,8,0.9,22.3,1.0,42.380174216027925,8.2,90.1,123,1.4
2027-05-01,2027,5,Santa Rosa,38.44,-122.71,North Bay,5,1.1,21.6,0.4,41.967630662020944,10.8,81.3,127,1.6
2027-05-01,2027,5,Napa,38.3,-122.29,North Bay,4,1.2,21.7,1.8,41.967630662020944,10.6,81.2,128,1.6
2027-05-01,2027,5,Stockton,37.96,-121.29,Central Valley,6,1.3,21.9,1.6,43.0077003484321,12.7,58.2,178,2.9
2027-05-01,2027,5,Fresno,36.74,-119.79,Central Valley,6,1.4,22.7,1.6,42.380174216027925,13.4,63.3,188,2.9
2027-05-01,2027,5,Visalia,36.33,-119.29,Central Valley,5,1.3,22.9,5.0,41.819721254355436,14.2,56.1,167,2.8
2027-05-01,2027,5,Bakersfield,35.37,-119.02,Central Valley,6,1.4,23.5,0.1,42.380174216027925,14.7,55.7,194,3.2
2027-05-01,2027,5,Monterey,36.6,-121.89,Central Coast,5,1.1,22.7,3.2,42.45386759581886,12.1,76.3,130,1.8
2027-05-01,2027,5,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,23.5,2.0,42.15526132404185,11.3,63.0,103,1.6
2027-05-01,2027,5,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,24.0,8.9,41.836271777003525,11.6,74.1,141,2.0
2027-05-01,2027,5,Santa Maria,34.95,-120.44,Central Coast,5,1.2,23.7,2.6,42.380174216027925,11.6,74.1,143,2.0
2027-05-01,2027,5,Los Angeles,34.05,-118.24,LA Basin,9,1.0,24.3,3.2,41.967630662020944,11.3,75.1,156,2.1
2027-05-01,2027,5,Long Beach,33.77,-118.19,LA Basin,9,1.0,24.4,1.3,42.380174216027925,11.3,75.1,156,2.1
2027-05-01,2027,5,Santa Monica,34.02,-118.49,LA Basin,9,0.9,24.3,3.6,41.819721254355436,11.3,75.1,140,1.9
2027-05-01,2027,5,Pasadena,34.15,-118.14,LA Basin,8,1.0,24.2,1.1,41.72529616724742,11.3,75.1,146,2.0
2027-05-01,2027,5,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,26.9,0.8,41.819721254355436,11.3,75.1,130,1.8
2027-05-01,2027,5,Anaheim,33.84,-117.91,Orange County,8,1.0,24.4,0.1,42.377386759581924,9.3,74.7,146,2.0
2027-05-01,2027,5,Irvine,33.68,-117.83,Orange County,7,0.8,24.5,4.4,41.819721254355436,9.3,74.7,109,1.5
2027-05-01,2027,5,San Diego,32.72,-117.16,San Diego,8,0.9,25.1,5.3,42.15526132404185,10.1,81.0,128,1.7
2027-05-01,2027,5,Oceanside,33.2,-117.38,San Diego,6,1.1,24.8,4.3,41.967630662020944,10.1,81.0,137,1.8
2027-05-01,2027,5,Chula Vista,32.64,-117.08,San Diego,7,1.0,25.1,3.5,41.819721254355436,10.1,81.0,133,1.7
2027-05-01,2027,5,Riverside,33.98,-117.38,Inland Empire,7,1.1,24.3,0.2,41.819721254355436,11.6,61.7,159,2.5
2027-05-01,2027,5,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,24.2,1.4,42.380174216027925,12.4,60.0,175,2.8
2027-05-01,2027,5,Palm Springs,33.83,-116.55,Low Desert,4,1.8,27.4,0.1,41.769547038327566,11.6,61.7,207,3.3
2027-05-01,2027,5,Indio,33.72,-116.22,Low Desert,4,1.4,27.5,0.0,42.45386759581886,11.6,61.7,161,2.5
2027-05-01,2027,5,Barstow,34.9,-117.02,High Desert,3,1.3,26.8,0.4,42.45386759581886,12.4,60.0,138,2.2
2027-05-01,2027,5,Victorville,34.54,-117.29,High Desert,5,1.2,27.0,1.0,42.380174216027925,12.4,60.0,151,2.4
2027-05-01,2027,5,El Centro,32.79,-115.56,Imperial Valley,4,1.3,25.0,0.9,42.15526132404185,13.3,95.0,132,1.4
2027-05-01,2027,5,Needles,34.85,-114.61,Mojave Desert,2,1.4,26.8,0.2,42.19202090592338,12.4,60.0,135,2.2
2027-05-01,2027,5,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,24.2,2.2,41.819721254355436,12.4,60.0,87,1.4
2027-06-01,2027,6,Crescent City,41.75,-124.2,North Coast,2,1.3,21.8,0.9,42.45386759581886,15.1,45.4,133,2.4
2027-06-01,2027,6,Eureka,40.8,-124.16,North Coast,4,1.2,22.4,0.8,41.967630662020944,15.0,68.7,136,2.0
2027-06-01,2027,6,Arcata,40.86,-124.08,North Coast,4,0.9,22.4,0.5,41.819721254355436,15.0,68.7,102,1.5
2027-06-01,2027,6,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,23.3,2.4,42.00735191637635,11.5,66.8,84,1.3
2027-06-01,2027,6,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,23.5,1.3,41.819721254355436,10.6,64.5,104,1.6
2027-06-01,2027,6,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,24.3,5.9,42.380174216027925,11.6,0.0,105,2.6
2027-06-01,2027,6,Redding,40.59,-122.39,North Valley,3,1.4,22.5,2.1,42.380174216027925,14.1,51.6,154,2.7
2027-06-01,2027,6,Chico,39.73,-121.84,North Valley,4,1.0,23.1,0.0,42.380174216027925,13.9,55.5,118,2.0
2027-06-01,2027,6,Sacramento,38.58,-121.49,Central Valley,7,1.0,23.7,0.6,41.819721254355436,11.8,70.3,140,2.0
2027-06-01,2027,6,Davis,38.54,-121.74,Central Valley,5,0.7,23.8,1.9,41.819721254355436,11.1,73.9,83,1.2
2027-06-01,2027,6,San Francisco,37.77,-122.42,Bay Area,10,0.9,24.2,0.2,41.819721254355436,8.8,88.0,140,1.7
2027-06-01,2027,6,Oakland,37.8,-122.27,Bay Area,9,1.1,24.2,0.3,42.380174216027925,9.2,86.2,163,2.0
2027-06-01,2027,6,San Jose,37.34,-121.89,Bay Area,8,0.9,24.5,3.0,42.380174216027925,8.2,90.1,123,1.4
2027-06-01,2027,6,Santa Rosa,38.44,-122.71,North Bay,5,1.1,23.8,2.4,41.967630662020944,10.8,81.3,127,1.6
2027-06-01,2027,6,Napa,38.3,-122.29,North Bay,4,1.2,23.9,0.4,41.967630662020944,10.6,81.2,128,1.6
2027-06-01,2027,6,Stockton,37.96,-121.29,Central Valley,6,1.3,24.1,0.2,43.0077003484321,12.7,58.2,178,2.9
2027-06-01,2027,6,Fresno,36.74,-119.79,Central Valley,6,1.4,24.9,0.5,42.380174216027925,13.4,63.3,188,2.9
2027-06-01,2027,6,Visalia,36.33,-119.29,Central Valley,5,1.3,25.1,3.5,41.819721254355436,14.2,56.1,167,2.8
2027-06-01,2027,6,Bakersfield,35.37,-119.02,Central Valley,6,1.4,25.7,2.1,42.380174216027925,14.7,55.7,194,3.2
2027-06-01,2027,6,Monterey,36.6,-121.89,Central Coast,5,1.1,24.9,1.1,42.45386759581886,12.1,76.3,130,1.8
2027-06-01,2027,6,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,25.7,1.6,42.15526132404185,11.3,63.0,103,1.6
2027-06-01,2027,6,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,26.2,2.1,41.836271777003525,11.6,74.1,141,2.0
2027-06-01,2027,6,Santa Maria,34.95,-120.44,Central Coast,5,1.2,25.9,0.3,42.380174216027925,11.6,74.1,143,2.0
2027-06-01,2027,6,Los Angeles,34.05,-118.24,LA Basin,9,1.0,26.5,0.4,41.967630662020944,11.3,75.1,156,2.1
2027-06-01,2027,6,Long Beach,33.77,-118.19,LA Basin,9,1.0,26.6,2.6,42.380174216027925,11.3,75.1,156,2.1
2027-06-01,2027,6,Santa Monica,34.02,-118.49,LA Basin,9,0.9,26.5,1.7,41.819721254355436,11.3,75.1,140,1.9
2027-06-01,2027,6,Pasadena,34.15,-118.14,LA Basin,8,1.0,26.4,5.4,41.72529616724742,11.3,75.1,146,2.0
2027-06-01,2027,6,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,31.3,0.2,41.819721254355436,11.3,75.1,130,1.8
2027-06-01,2027,6,Anaheim,33.84,-117.91,Orange County,8,1.0,26.6,3.2,42.377386759581924,9.3,74.7,146,2.0
2027-06-01,2027,6,Irvine,33.68,-117.83,Orange County,7,0.8,26.7,6.1,41.819721254355436,9.3,74.7,109,1.5
2027-06-01,2027,6,San Diego,32.72,-117.16,San Diego,8,0.9,27.3,5.5,42.15526132404185,10.1,81.0,128,1.7
2027-06-01,2027,6,Oceanside,33.2,-117.38,San Diego,6,1.1,27.0,5.7,41.967630662020944,10.1,81.0,137,1.8
2027-06-01,2027,6,Chula Vista,32.64,-117.08,San Diego,7,1.0,27.3,2.5,41.819721254355436,10.1,81.0,133,1.7
2027-06-01,2027,6,Riverside,33.98,-117.38,Inland Empire,7,1.1,26.5,2.9,41.819721254355436,11.6,61.7,159,2.5
2027-06-01,2027,6,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,26.4,2.7,42.380174216027925,12.4,60.0,175,2.8
2027-06-01,2027,6,Palm Springs,33.83,-116.55,Low Desert,4,1.8,31.8,0.1,41.769547038327566,11.6,61.7,207,3.3
2027-06-01,2027,6,Indio,33.72,-116.22,Low Desert,4,1.4,31.9,0.3,42.45386759581886,11.6,61.7,161,2.5
2027-06-01,2027,6,Barstow,34.9,-117.02,High Desert,3,1.3,31.2,0.6,42.45386759581886,12.4,60.0,138,2.2
2027-06-01,2027,6,Victorville,34.54,-117.29,High Desert,5,1.2,31.4,0.1,42.380174216027925,12.4,60.0,151,2.4
2027-06-01,2027,6,El Centro,32.79,-115.56,Imperial Valley,4,1.3,27.2,0.2,42.15526132404185,13.3,95.0,132,1.4
2027-06-01,2027,6,Needles,34.85,-114.61,Mojave Desert,2,1.4,31.2,0.0,42.19202090592338,12.4,60.0,135,2.2
2027-06-01,2027,6,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,26.4,1.7,41.819721254355436,12.4,60.0,87,1.4
2027-07-01,2027,7,Crescent City,41.75,-124.2,North Coast,2,1.3,22.7,7.3,42.45386759581886,15.1,45.4,133,2.4
2027-07-01,2027,7,Eureka,40.8,-124.16,North Coast,4,1.2,23.2,2.6,41.967630662020944,15.0,68.7,136,2.0
2027-07-01,2027,7,Arcata,40.86,-124.08,North Coast,4,0.9,23.2,0.6,41.819721254355436,15.0,68.7,102,1.5
2027-07-01,2027,7,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,24.1,0.2,42.00735191637635,11.5,66.8,84,1.3
2027-07-01,2027,7,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,24.3,4.3,41.819721254355436,10.6,64.5,104,1.6
2027-07-01,2027,7,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,25.1,0.8,42.380174216027925,11.6,0.0,105,2.6
2027-07-01,2027,7,Redding,40.59,-122.39,North Valley,3,1.4,23.3,6.4,42.380174216027925,14.1,51.6,154,2.7
2027-07-01,2027,7,Chico,39.73,-121.84,North Valley,4,1.0,23.9,1.9,42.380174216027925,13.9,55.5,118,2.0
2027-07-01,2027,7,Sacramento,38.58,-121.49,Central Valley,7,1.0,24.6,0.3,41.819721254355436,11.8,70.3,140,2.0
2027-07-01,2027,7,Davis,38.54,-121.74,Central Valley,5,0.7,24.6,4.8,41.819721254355436,11.1,73.9,83,1.2
2027-07-01,2027,7,San Francisco,37.77,-122.42,Bay Area,10,0.9,25.0,1.5,41.819721254355436,8.8,88.0,140,1.7
2027-07-01,2027,7,Oakland,37.8,-122.27,Bay Area,9,1.1,25.0,0.1,42.380174216027925,9.2,86.2,163,2.0
2027-07-01,2027,7,San Jose,37.34,-121.89,Bay Area,8,0.9,25.3,0.7,42.380174216027925,8.2,90.1,123,1.4
2027-07-01,2027,7,Santa Rosa,38.44,-122.71,North Bay,5,1.1,24.6,2.4,41.967630662020944,10.8,81.3,127,1.6
2027-07-01,2027,7,Napa,38.3,-122.29,North Bay,4,1.2,24.7,0.9,41.967630662020944,10.6,81.2,128,1.6
2027-07-01,2027,7,Stockton,37.96,-121.29,Central Valley,6,1.3,24.9,1.0,43.0077003484321,12.7,58.2,178,2.9
2027-07-01,2027,7,Fresno,36.74,-119.79,Central Valley,6,1.4,25.7,2.6,42.380174216027925,13.4,63.3,188,2.9
2027-07-01,2027,7,Visalia,36.33,-119.29,Central Valley,5,1.3,25.9,8.2,41.819721254355436,14.2,56.1,167,2.8
2027-07-01,2027,7,Bakersfield,35.37,-119.02,Central Valley,6,1.4,26.5,5.7,42.380174216027925,14.7,55.7,194,3.2
2027-07-01,2027,7,Monterey,36.6,-121.89,Central Coast,5,1.1,25.7,5.4,42.45386759581886,12.1,76.3,130,1.8
2027-07-01,2027,7,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,26.5,0.3,42.15526132404185,11.3,63.0,103,1.6
2027-07-01,2027,7,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,27.0,3.8,41.836271777003525,11.6,74.1,141,2.0
2027-07-01,2027,7,Santa Maria,34.95,-120.44,Central Coast,5,1.2,26.7,0.1,42.380174216027925,11.6,74.1,143,2.0
2027-07-01,2027,7,Los Angeles,34.05,-118.24,LA Basin,9,1.0,27.3,4.0,41.967630662020944,11.3,75.1,156,2.1
2027-07-01,2027,7,Long Beach,33.77,-118.19,LA Basin,9,1.0,27.4,2.4,42.380174216027925,11.3,75.1,156,2.1
2027-07-01,2027,7,Santa Monica,34.02,-118.49,LA Basin,9,0.9,27.3,0.9,41.819721254355436,11.3,75.1,140,1.9
2027-07-01,2027,7,Pasadena,34.15,-118.14,LA Basin,8,1.0,27.2,1.2,41.72529616724742,11.3,75.1,146,2.0
2027-07-01,2027,7,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,32.9,0.1,41.819721254355436,11.3,75.1,130,1.8
2027-07-01,2027,7,Anaheim,33.84,-117.91,Orange County,8,1.0,27.4,1.8,42.377386759581924,9.3,74.7,146,2.0
2027-07-01,2027,7,Irvine,33.68,-117.83,Orange County,7,0.8,27.5,1.1,41.819721254355436,9.3,74.7,109,1.5
2027-07-01,2027,7,San Diego,32.72,-117.16,San Diego,8,0.9,28.1,1.2,42.15526132404185,10.1,81.0,128,1.7
2027-07-01,2027,7,Oceanside,33.2,-117.38,San Diego,6,1.1,27.8,0.1,41.967630662020944,10.1,81.0,137,1.8
2027-07-01,2027,7,Chula Vista,32.64,-117.08,San Diego,7,1.0,28.1,1.4,41.819721254355436,10.1,81.0,133,1.7
2027-07-01,2027,7,Riverside,33.98,-117.38,Inland Empire,7,1.1,27.3,2.5,41.819721254355436,11.6,61.7,159,2.5
2027-07-01,2027,7,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,27.2,3.3,42.380174216027925,12.4,60.0,175,2.8
2027-07-01,2027,7,Palm Springs,33.83,-116.55,Low Desert,4,1.8,33.4,0.1,41.769547038327566,11.6,61.7,207,3.3
2027-07-01,2027,7,Indio,33.72,-116.22,Low Desert,4,1.4,33.5,0.9,42.45386759581886,11.6,61.7,161,2.5
2027-07-01,2027,7,Barstow,34.9,-117.02,High Desert,3,1.3,32.8,0.5,42.45386759581886,12.4,60.0,138,2.2
2027-07-01,2027,7,Victorville,34.54,-117.29,High Desert,5,1.2,33.0,0.5,42.380174216027925,12.4,60.0,151,2.4
2027-07-01,2027,7,El Centro,32.79,-115.56,Imperial Valley,4,1.3,28.0,6.8,42.15526132404185,13.3,95.0,132,1.4
2027-07-01,2027,7,Needles,34.85,-114.61,Mojave Desert,2,1.4,32.8,0.8,42.19202090592338,12.4,60.0,135,2.2
2027-07-01,2027,7,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,27.2,0.5,41.819721254355436,12.4,60.0,87,1.4
2027-08-01,2027,8,Crescent City,41.75,-124.2,North Coast,2,1.3,21.8,0.8,42.45386759581886,15.1,45.4,133,2.4
2027-08-01,2027,8,Eureka,40.8,-124.16,North Coast,4,1.2,22.4,8.6,41.967630662020944,15.0,68.7,136,2.0
2027-08-01,2027,8,Arcata,40.86,-124.08,North Coast,4,0.9,22.4,0.2,41.819721254355436,15.0,68.7,102,1.5
2027-08-01,2027,8,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,23.3,0.0,42.00735191637635,11.5,66.8,84,1.3
2027-08-01,2027,8,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,23.5,1.4,41.819721254355436,10.6,64.5,104,1.6
